p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception,week,year,plyr_number
devinmccourty_ne_2022_10,ne_2022_10,devinmccourty_ne_2022,ne_2022,devinmccourty,5552,s,ne,1,0,9.3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
patrickpeterson_min_2022_10,min_2022_10,patrickpeterson_min_2022,min_2022,patrickpeterson,6157,cb,min,1,0,9.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
chrisharrisjr_no_2022_10,no_2022_10,chrisharrisjr_no_2022,no_2022,chrisharrisjr,6457,cb,no,1,0,7.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
stephongilmore_ind_2022_10,ind_2022_10,stephongilmore_ind_2022,ind_2022,stephongilmore,7016,cb,ind,1,0,0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
bobbywagner_lar_2022_10,lar_2022_10,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,1,1.3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
lavontedavid_tb_2022_10,tb_2022_10,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,0,4.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
demariodavis_no_2022_10,no_2022_10,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
rodneymcleod_ind_2022_10,ind_2022_10,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,1,4.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
michaelthomas_cin_2022_10,cin_2022_10,michaelthomas_cin_2022,cin_2022,michaelthomas,7279,s,cin,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
harrisonsmith_min_2022_10,min_2022_10,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,0,20.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dariusslay_phi_2022_10,phi_2022_10,dariusslay_phi_2022,phi_2022,dariusslay,7817,cb,phi,1,0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jonbostic_was_2022_10,was_2022_10,jonbostic_was_2022,was_2022,jonbostic,7831,lb,was,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tyrannmathieu_no_2022_10,no_2022_10,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,0,1.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
duronharmon_lv_2022_10,lv_2022_10,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,0,3.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
nickellrobeycoleman_lv_2022_10,lv_2022_10,nickellrobeycoleman_lv_2022,lv_2022,nickellrobeycoleman,8483,cb,lv,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
cjmosley_nyj_2022_10,nyj_2022_10,cjmosley_nyj_2022,nyj_2022,cjmosley,8652,lb,nyj,1,1,5.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
lamarcusjoyner_nyj_2022_10,nyj_2022_10,lamarcusjoyner_nyj_2022,nyj_2022,lamarcusjoyner,8676,s,nyj,1,2,14.2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
christiankirksey_hou_2022_10,hou_2022_10,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,0,3.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
terrancemitchell_ten_2022_10,ten_2022_10,terrancemitchell_ten_2022,ten_2022,terrancemitchell,8888,cb,ten,1,1,11.7,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
adrianphillips_ne_2022_10,ne_2022_10,adrianphillips_ne_2022,ne_2022,adrianphillips,9177,s,ne,1,1,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
joethomas_chi_2022_10,chi_2022_10,joethomas_chi_2022,chi_2022,joethomas,9272,lb,chi,1,0,16.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
marcuspeters_bal_2022_10,bal_2022_10,marcuspeters_bal_2022,bal_2022,marcuspeters,9451,cb,bal,1,0,13.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
shaqthompson_car_2022_10,car_2022_10,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,0,3.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
erickendricks_min_2022_10,min_2022_10,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,0,5.2,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
ericrowe_mia_2022_10,mia_2022_10,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,1,1.2,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
denzelperryman_lv_2022_10,lv_2022_10,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,0,-2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
pjwilliams_no_2022_10,no_2022_10,pjwilliams_no_2022,no_2022,pjwilliams,9511,s,no,1,0,5.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jordanhicks_min_2022_10,min_2022_10,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,1,5.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
stevennelson_hou_2022_10,hou_2022_10,stevennelson_hou_2022,hou_2022,stevennelson,9531,cb,hou,1,0,10.8,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kwonalexander_nyj_2022_10,nyj_2022_10,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
damienwilson_car_2022_10,car_2022_10,damienwilson_car_2022,car_2022,damienwilson,9560,lb,car,1,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
adrianamos_gb_2022_10,gb_2022_10,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
bobbymccain_was_2022_10,was_2022_10,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,0,5.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
quandrediggs_sea_2022_10,sea_2022_10,quandrediggs_sea_2022,sea_2022,quandrediggs,9633,s,sea,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
troyhill_lar_2022_10,lar_2022_10,troyhill_lar_2022,lar_2022,troyhill,9881,cb,lar,1,0,2.6,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
brycecallahan_lac_2022_10,lac_2022_10,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jalenramsey_lar_2022_10,lar_2022_10,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,1,8.3,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
eliapple_cin_2022_10,cin_2022_10,eliapple_cin_2022,cin_2022,eliapple,10644,cb,cin,1,2,11.5,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
keanuneal_tb_2022_10,tb_2022_10,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,0,26.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
xavienhoward_mia_2022_10,mia_2022_10,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,0,15.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
vonnbell_cin_2022_10,cin_2022_10,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,0,5.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jamesbradberry_phi_2022_10,phi_2022_10,jamesbradberry_phi_2022,phi_2022,jamesbradberry,10696,cb,phi,1,0,18.2,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kevinbyard_ten_2022_10,ten_2022_10,kevinbyard_ten_2022,ten_2022,kevinbyard,10698,s,ten,1,2,7.8,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kendallfuller_was_2022_10,was_2022_10,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,0,12.2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
ericmurray_hou_2022_10,hou_2022_10,ericmurray_hou_2022,hou_2022,ericmurray,10740,s,hou,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
blakemartinez_lv_2022_10,lv_2022_10,blakemartinez_lv_2022,lv_2022,blakemartinez,10765,lb,lv,1,0,9.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
deandrehoustoncarson_chi_2022_10,chi_2022_10,deandrehoustoncarson_chi_2022,chi_2022,deandrehoustoncarson,10819,s,chi,1,0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
elandonroberts_mia_2022_10,mia_2022_10,elandonroberts_mia_2022,mia_2022,elandonroberts,10848,lb,mia,1,0,21.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
willparks_nyj_2022_10,nyj_2022_10,willparks_nyj_2022,nyj_2022,willparks,10853,s,nyj,1,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jalenmills_ne_2022_10,ne_2022_10,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,0,11.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
corylittleton_car_2022_10,car_2022_10,corylittleton_car_2022,car_2022,corylittleton,11190,lb,car,1,0,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jonathanjones_ne_2022_10,ne_2022_10,jonathanjones_ne_2022,ne_2022,jonathanjones,11217,cb,ne,1,0,12.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
andrewadams_ten_2022_10,ten_2022_10,andrewadams_ten_2022,ten_2022,andrewadams,11240,s,ten,1,0,14.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
antoniohamilton_ari_2022_10,ari_2022_10,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,1,13.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
marlonhumphrey_bal_2022_10,bal_2022_10,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,0,13.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jabrillpeppers_ne_2022_10,ne_2022_10,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,1,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
buddabaker_ari_2022_10,ari_2022_10,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,3,5.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
marcusmaye_no_2022_10,no_2022_10,marcusmaye_no_2022,no_2022,marcusmaye,11794,s,no,1,1,11.7,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
raekwonmcmillan_ne_2022_10,ne_2022_10,raekwonmcmillan_ne_2022,ne_2022,raekwonmcmillan,11809,lb,ne,1,0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
joshjones_sea_2022_10,sea_2022_10,joshjones_sea_2022,sea_2022,joshjones,11816,s,sea,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dukeriley_mia_2022_10,mia_2022_10,dukeriley_mia_2022,mia_2022,dukeriley,11830,lb,mia,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
alexanzalone_det_2022_10,det_2022_10,alexanzalone_det_2022,det_2022,alexanzalone,11831,lb,det,1,1,-1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
rasuldouglas_gb_2022_10,gb_2022_10,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,1,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
eddiejackson_chi_2022_10,chi_2022_10,eddiejackson_chi_2022,chi_2022,eddiejackson,11867,s,chi,1,1,18.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
rayshawnjenkins_jax_2022_10,jax_2022_10,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jalenreevesmaybin_hou_2022_10,hou_2022_10,jalenreevesmaybin_hou_2022,hou_2022,jalenreevesmaybin,11879,lb,hou,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
desmondkingii_hou_2022_10,hou_2022_10,desmondkingii_hou_2022,hou_2022,desmondkingii,11906,cb,hou,1,0,16.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
chuckclark_bal_2022_10,bal_2022_10,chuckclark_bal_2022,bal_2022,chuckclark,11941,s,bal,1,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
xavierwoods_car_2022_10,car_2022_10,xavierwoods_car_2022,car_2022,xavierwoods,11946,s,car,1,1,17.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tannervallejo_ari_2022_10,ari_2022_10,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,1,-3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
rudyford_gb_2022_10,gb_2022_10,rudyford_gb_2022,gb_2022,rudyford,11963,s,gb,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
michaeldavis_lac_2022_10,lac_2022_10,michaeldavis_lac_2022,lac_2022,michaeldavis,12040,cb,lac,1,0,14.6,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dylancole_ten_2022_10,ten_2022_10,dylancole_ten_2022,ten_2022,dylancole,24304,lb,ten,1,1,5.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
foyesadeoluokun_jax_2022_10,jax_2022_10,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,2,-0.9,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
seanmurphybunting_tb_2022_10,tb_2022_10,seanmurphybunting_tb_2022,tb_2022,seanmurphybunting,25891,cb,tb,1,1,-1.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
cjmoore_det_2022_10,det_2022_10,cjmoore_det_2022,det_2022,cjmoore,26617,s,det,1,0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
djreedjr_nyj_2022_10,nyj_2022_10,djreedjr_nyj_2022,nyj_2022,djreedjr,26940,cb,nyj,1,0,17.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
isaiahrodgers_ind_2022_10,ind_2022_10,isaiahrodgers_ind_2022,ind_2022,isaiahrodgers,27069,cb,ind,1,0,-1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
siranneal_buf_2022_10,buf_2022_10,siranneal_buf_2022,buf_2022,siranneal,27130,cb,buf,1,0,15.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
davidlongjr_lar_2022_10,lar_2022_10,davidlongjr_lar_2022,lar_2022,davidlongjr,27377,cb,lar,1,0,9.3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
malikharrison_bal_2022_10,bal_2022_10,malikharrison_bal_2022,bal_2022,malikharrison,28081,lb,bal,1,0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jeromebaker_mia_2022_10,mia_2022_10,jeromebaker_mia_2022,mia_2022,jeromebaker,28091,lb,mia,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
deshonelliott_det_2022_10,det_2022_10,deshonelliott_det_2022,det_2022,deshonelliott,28854,s,det,1,0,8.8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jackjones_ne_2022_10,ne_2022_10,jackjones_ne_2022,ne_2022,jackjones,29050,cb,ne,1,1,1.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
davidlong_ten_2022_10,ten_2022_10,davidlong_ten_2022,ten_2022,davidlong,29367,lb,ten,1,1,4.9,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
germainepratt_cin_2022_10,cin_2022_10,germainepratt_cin_2022,cin_2022,germainepratt,29407,lb,cin,1,0,8.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
