p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
jamesferentz_ne_2022_15,ne_2022_15,jamesferentz_ne_2022,ne_2022,jamesferentz,9258,ol,ne,1,0,19,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
yodnycajuste_ne_2022_15,ne_2022_15,yodnycajuste_ne_2022,ne_2022,yodnycajuste,46297,t,ne,1,0,19,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bradensmith_ind_2022_15,ind_2022_15,bradensmith_ind_2022,ind_2022,bradensmith,46794,t,ind,1,1,14,76.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
treypipkins_lac_2022_15,lac_2022_15,treypipkins_lac_2022,lac_2022,treypipkins,91462,t,lac,1,0,27,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joshandrews_no_2022_15,no_2022_15,joshandrews_no_2022,no_2022,joshandrews,9068,ol,no,1,1,20,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rashaadcoward_ari_2022_15,ari_2022_15,rashaadcoward_ari_2022,ari_2022,rashaadcoward,12168,g,ari,1,0,1,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
odayaboushi_lar_2022_15,lar_2022_15,odayaboushi_lar_2022,lar_2022,odayaboushi,7923,g,lar,1,0,26,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ajarcuri_lar_2022_15,lar_2022_15,ajarcuri_lar_2022,lar_2022,ajarcuri,44757,t,lar,1,0,26,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
davidbakhtiari_gb_2022_15,gb_2022_15,davidbakhtiari_gb_2022,gb_2022,davidbakhtiari,7891,t,gb,1,0,12,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
larryborom_chi_2022_15,chi_2022_15,larryborom_chi_2022,chi_2022,larryborom,59879,t,chi,1,0,6,54.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
traiturner_was_2022_15,was_2022_15,traiturner_was_2022,was_2022,traiturner,8727,g,was,1,0,32,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
saahdiqcharles_was_2022_15,was_2022_15,saahdiqcharles_was_2022,was_2022,saahdiqcharles,59820,g,was,1,0,32,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chrismyarick_nyg_2022_15,nyg_2022_15,chrismyarick_nyg_2022,nyg_2022,chrismyarick,47358,te,nyg,1,0,21,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
traviskelce_kc_2022_15,kc_2022_15,traviskelce_kc_2022,kc_2022,traviskelce,7844,te,kc,1,0,16,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
juwanjohnson_no_2022_15,no_2022_15,juwanjohnson_no_2022,no_2022,juwanjohnson,28305,te,no,1,0,20,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lawrencecager_nyg_2022_15,nyg_2022_15,lawrencecager_nyg_2022,nyg_2022,lawrencecager,34914,te,nyg,1,0,21,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
nickboyle_bal_2022_15,bal_2022_15,nickboyle_bal_2022,bal_2022,nickboyle,9604,te,bal,1,0,3,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cameronbrate_tb_2022_15,tb_2022_15,cameronbrate_tb_2022,tb_2022,cameronbrate,9207,te,tb,1,0,30,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
charliewoerner_sf_2022_15,sf_2022_15,charliewoerner_sf_2022,sf_2022,charliewoerner,42257,te,sf,1,0,28,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
peytonhendershot_dal_2022_15,dal_2022_15,peytonhendershot_dal_2022,dal_2022,peytonhendershot,60915,te,dal,1,0,9,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
harrisonbryant_cle_2022_15,cle_2022_15,harrisonbryant_cle_2022,cle_2022,harrisonbryant,26394,te,cle,1,0,8,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
michaelschofieldiii_chi_2022_15,chi_2022_15,michaelschofieldiii_chi_2022,chi_2022,michaelschofieldiii,8730,g,chi,1,0,6,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rossdwelley_sf_2022_15,sf_2022_15,rossdwelley_sf_2022,sf_2022,rossdwelley,20994,te,sf,1,0,28,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikegesicki_mia_2022_15,mia_2022_15,mikegesicki_mia_2022,mia_2022,mikegesicki,47153,te,mia,1,0,17,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dannypinter_ind_2022_15,ind_2022_15,dannypinter_ind_2022,ind_2022,dannypinter,47339,g,ind,1,0,14,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
koreycunningham_nyg_2022_15,nyg_2022_15,koreycunningham_nyg_2022,nyg_2022,koreycunningham,38555,t,nyg,1,0,21,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
danfeeney_nyj_2022_15,nyj_2022_15,danfeeney_nyj_2022,nyj_2022,danfeeney,11826,g,nyj,1,0,22,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kevinzeitler_bal_2022_15,bal_2022_15,kevinzeitler_bal_2022,bal_2022,kevinzeitler,7032,g,bal,1,1,3,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
charleslenojr_was_2022_15,was_2022_15,charleslenojr_was_2022,was_2022,charleslenojr,8880,t,was,1,0,32,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
corneliuslucas_was_2022_15,was_2022_15,corneliuslucas_was_2022,was_2022,corneliuslucas,9025,t,was,1,0,32,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andrewnorwell_was_2022_15,was_2022_15,andrewnorwell_was_2022,was_2022,andrewnorwell,9126,g,was,1,0,32,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kayodeawosika_det_2022_15,det_2022_15,kayodeawosika_det_2022,det_2022,kayodeawosika,44909,g,det,1,0,11,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bernhardraimann_ind_2022_15,ind_2022_15,bernhardraimann_ind_2022,ind_2022,bernhardraimann,77948,t,ind,1,0,14,78.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
willfries_ind_2022_15,ind_2022_15,willfries_ind_2022,ind_2022,willfries,41530,g,ind,1,0,14,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
quentonnelson_ind_2022_15,ind_2022_15,quentonnelson_ind_2022,ind_2022,quentonnelson,12954,g,ind,1,0,14,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ryankelly_ind_2022_15,ind_2022_15,ryankelly_ind_2022,ind_2022,ryankelly,10652,ol,ind,1,0,14,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
garrettbradbury_min_2022_15,min_2022_15,garrettbradbury_min_2022,min_2022,garrettbradbury,46013,ol,min,1,0,18,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
davidquessenberry_buf_2022_15,buf_2022_15,davidquessenberry_buf_2022,buf_2022,davidquessenberry,7957,t,buf,1,0,4,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
greglittle_mia_2022_15,mia_2022_15,greglittle_mia_2022,mia_2022,greglittle,46254,t,mia,1,0,17,81.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonrunyan_gb_2022_15,gb_2022_15,jonrunyan_gb_2022,gb_2022,jonrunyan,36661,g,gb,1,0,12,82.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
elgtonjenkins_gb_2022_15,gb_2022_15,elgtonjenkins_gb_2022,gb_2022,elgtonjenkins,46298,g,gb,1,0,12,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joshmyers_gb_2022_15,gb_2022_15,joshmyers_gb_2022,gb_2022,joshmyers,59992,ol,gb,1,0,12,78.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
yoshnijman_gb_2022_15,gb_2022_15,yoshnijman_gb_2022,gb_2022,yoshnijman,60822,t,gb,1,0,12,79.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
zachtom_gb_2022_15,gb_2022_15,zachtom_gb_2022,gb_2022,zachtom,55443,t,gb,1,0,12,77.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andruspeat_no_2022_15,no_2022_15,andruspeat_no_2022,no_2022,andruspeat,9446,g,no,1,0,20,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
calvinthrockmorton_no_2022_15,no_2022_15,calvinthrockmorton_no_2022,no_2022,calvinthrockmorton,28238,g,no,1,0,20,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jameshurst_no_2022_15,no_2022_15,jameshurst_no_2022,no_2022,jameshurst,9001,t,no,1,0,20,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cesarruiz_no_2022_15,no_2022_15,cesarruiz_no_2022,no_2022,cesarruiz,59857,g,no,1,0,20,84.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ryanramczyk_no_2022_15,no_2022_15,ryanramczyk_no_2022,no_2022,ryanramczyk,11787,t,no,1,0,20,84.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
nickallegretti_kc_2022_15,kc_2022_15,nickallegretti_kc_2022,kc_2022,nickallegretti,39268,g,kc,1,1,16,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
sammustipher_chi_2022_15,chi_2022_15,sammustipher_chi_2022,chi_2022,sammustipher,13026,ol,chi,1,1,6,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
wesschweitzer_was_2022_15,was_2022_15,wesschweitzer_was_2022,was_2022,wesschweitzer,10829,ol,was,1,0,32,81.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tevenjenkins_chi_2022_15,chi_2022_15,tevenjenkins_chi_2022,chi_2022,tevenjenkins,41534,g,chi,1,0,6,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
braxtonjones_chi_2022_15,chi_2022_15,braxtonjones_chi_2022,chi_2022,braxtonjones,60092,t,chi,1,0,6,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
codywhitehair_chi_2022_15,chi_2022_15,codywhitehair_chi_2022,chi_2022,codywhitehair,10690,g,chi,1,0,6,86.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
patrickmekari_bal_2022_15,bal_2022_15,patrickmekari_bal_2022,bal_2022,patrickmekari,46219,t,bal,1,0,3,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
daltonrisner_den_2022_15,den_2022_15,daltonrisner_den_2022,den_2022,daltonrisner,47008,g,den,1,0,10,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chrislindstrom_atl_2022_15,atl_2022_15,chrislindstrom_atl_2022,atl_2022,chrislindstrom,46692,g,atl,1,0,2,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jakematthews_atl_2022_15,atl_2022_15,jakematthews_atl_2022,atl_2022,jakematthews,8641,t,atl,1,0,2,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
drewdalman_atl_2022_15,atl_2022_15,drewdalman_atl_2022,atl_2022,drewdalman,52270,ol,atl,1,0,2,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
colbygossett_atl_2022_15,atl_2022_15,colbygossett_atl_2022,atl_2022,colbygossett,46673,g,atl,1,0,2,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kalebmcgary_atl_2022_15,atl_2022_15,kalebmcgary_atl_2022,atl_2022,kalebmcgary,46912,t,atl,1,0,2,68.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
denniskelly_ind_2022_15,ind_2022_15,denniskelly_ind_2022,ind_2022,denniskelly,7146,t,ind,1,0,14,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rileyreiff_chi_2022_15,chi_2022_15,rileyreiff_chi_2022,chi_2022,rileyreiff,7029,t,chi,1,0,6,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinmccray_hou_2022_15,hou_2022_15,justinmccray_hou_2022,hou_2022,justinmccray,9234,g,hou,1,0,13,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
danielfaalele_bal_2022_15,bal_2022_15,danielfaalele_bal_2022,bal_2022,danielfaalele,81734,t,bal,1,0,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
samuelcosmi_was_2022_15,was_2022_15,samuelcosmi_was_2022,was_2022,samuelcosmi,60114,t,was,1,0,32,77.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mattpryor_ind_2022_15,ind_2022_15,mattpryor_ind_2022,ind_2022,mattpryor,46647,t,ind,1,0,14,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
johnbates_was_2022_15,was_2022_15,johnbates_was_2022,was_2022,johnbates,42275,te,was,1,0,32,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
nickmartin_was_2022_15,was_2022_15,nickmartin_was_2022,was_2022,nickmartin,10684,ol,was,1,0,32,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brendenjaimes_lac_2022_15,lac_2022_15,brendenjaimes_lac_2022,lac_2022,brendenjaimes,59909,g,lac,1,0,27,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andredillard_phi_2022_15,phi_2022_15,andredillard_phi_2022,phi_2022,andredillard,29250,g,phi,1,0,24,81.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mycolepruitt_atl_2022_15,atl_2022_15,mycolepruitt_atl_2022,atl_2022,mycolepruitt,9576,te,atl,1,0,2,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alexleatherwood_chi_2022_15,chi_2022_15,alexleatherwood_chi_2022,chi_2022,alexleatherwood,58468,t,chi,1,0,6,78.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
teaganquitoriano_hou_2022_15,hou_2022_15,teaganquitoriano_hou_2022,hou_2022,teaganquitoriano,84036,te,hou,1,0,13,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
coleturner_was_2022_15,was_2022_15,coleturner_was_2022,was_2022,coleturner,84330,te,was,1,0,32,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
danielbellinger_nyg_2022_15,nyg_2022_15,danielbellinger_nyg_2022,nyg_2022,danielbellinger,84041,te,nyg,1,0,21,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
adamtrautman_no_2022_15,no_2022_15,adamtrautman_no_2022,no_2022,adamtrautman,109795,te,no,1,0,20,50.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
coreylevin_ten_2022_15,ten_2022_15,coreylevin_ten_2022,ten_2022,coreylevin,11972,ol,ten,1,0,31,74.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
parkerhesse_atl_2022_15,atl_2022_15,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,0,2,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dillonradunz_ten_2022_15,ten_2022_15,dillonradunz_ten_2022,ten_2022,dillonradunz,30551,g,ten,1,0,31,77.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
walkerlittle_jax_2022_15,jax_2022_15,walkerlittle_jax_2022,jax_2022,walkerlittle,52287,t,jax,1,0,15,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lucaskrull_no_2022_15,no_2022_15,lucaskrull_no_2022,no_2022,lucaskrull,83962,te,no,1,0,20,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marcedeslewis_gb_2022_15,gb_2022_15,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,0,12,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dawsonknox_buf_2022_15,buf_2022_15,dawsonknox_buf_2022,buf_2022,dawsonknox,35883,te,buf,1,0,4,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
colevanlanen_jax_2022_15,jax_2022_15,colevanlanen_jax_2022,jax_2022,colevanlanen,41583,g,jax,1,0,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chrishubbard_cle_2022_15,cle_2022_15,chrishubbard_cle_2022,cle_2022,chrishubbard,8051,t,cle,1,0,8,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brevinjordan_hou_2022_15,hou_2022_15,brevinjordan_hou_2022,hou_2022,brevinjordan,77887,te,hou,1,0,13,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
loganthomas_was_2022_15,was_2022_15,loganthomas_was_2022,was_2022,loganthomas,8755,te,was,1,0,32,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
blakehance_jax_2022_15,jax_2022_15,blakehance_jax_2022,jax_2022,blakehance,46301,g,jax,1,0,15,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
moaliecox_ind_2022_15,ind_2022_15,moaliecox_ind_2022,ind_2022,moaliecox,12078,te,ind,1,0,14,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
pharaohbrown_cle_2022_15,cle_2022_15,pharaohbrown_cle_2022,cle_2022,pharaohbrown,12247,te,cle,1,0,8,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trentscott_pit_2022_15,pit_2022_15,trentscott_pit_2022,pit_2022,trentscott,24481,t,pit,1,0,25,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kylengranson_ind_2022_15,ind_2022_15,kylengranson_ind_2022,ind_2022,kylengranson,40630,te,ind,1,0,14,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tylerdavis_gb_2022_15,gb_2022_15,tylerdavis_gb_2022,gb_2022,tylerdavis,47743,te,gb,1,0,12,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trevorpenning_no_2022_15,no_2022_15,trevorpenning_no_2022,no_2022,trevorpenning,59963,t,no,1,0,20,71.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
colekmet_chi_2022_15,chi_2022_15,colekmet_chi_2022,chi_2022,colekmet,60995,te,chi,1,0,6,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
camjurgens_phi_2022_15,phi_2022_15,camjurgens_phi_2022,phi_2022,camjurgens,84014,ol,phi,1,0,24,74.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brycenhopkins_lar_2022_15,lar_2022_15,brycenhopkins_lar_2022,lar_2022,brycenhopkins,47338,te,lar,1,0,26,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tommysweeney_buf_2022_15,buf_2022_15,tommysweeney_buf_2022,buf_2022,tommysweeney,47216,te,buf,1,0,4,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
