p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,week,year,plyr_number
khalilshakir_buf_2022_18,buf_2022_18,khalilshakir_buf_2022,buf_2022,khalilshakir,84140,wr,buf,1,5.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
keelancole_lv_2022_18,lv_2022_18,keelancole_lv_2022,lv_2022,keelancole,51593,wr,lv,1,9.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
parkerhesse_atl_2022_18,atl_2022_18,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,5.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
scottymiller_tb_2022_18,tb_2022_18,scottymiller_tb_2022,tb_2022,scottymiller,47481,wr,tb,1,47.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ezekielelliott_dal_2022_18,dal_2022_18,ezekielelliott_dal_2022,dal_2022,ezekielelliott,10638,hb,dal,1,1.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jkdobbins_bal_2022_18,bal_2022_18,jkdobbins_bal_2022,bal_2022,jkdobbins,57366,hb,bal,1,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tremckitty_lac_2022_18,lac_2022_18,tremckitty_lac_2022,lac_2022,tremckitty,60896,te,lac,1,1.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
justicehill_bal_2022_18,bal_2022_18,justicehill_bal_2022,bal_2022,justicehill,45865,hb,bal,1,1.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
devontasmith_phi_2022_18,phi_2022_18,devontasmith_phi_2022,phi_2022,devontasmith,61100,wr,phi,1,8.0,0,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ceedeelamb_dal_2022_18,dal_2022_18,ceedeelamb_dal_2022,dal_2022,ceedeelamb,61570,wr,dal,1,8.1,3,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tjhockenson_min_2022_18,min_2022_18,tjhockenson_min_2022,min_2022,tjhockenson,40912,te,min,1,8.1,0,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brandonaiyuk_sf_2022_18,sf_2022_18,brandonaiyuk_sf_2022,sf_2022,brandonaiyuk,84109,wr,sf,1,10.3,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mikeevans_tb_2022_18,tb_2022_18,mikeevans_tb_2022,tb_2022,mikeevans,8642,wr,tb,1,19.0,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
davanteadams_lv_2022_18,lv_2022_18,davanteadams_lv_2022,lv_2022,davanteadams,8688,wr,lv,1,18.1,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
treymcbride_ari_2022_18,ari_2022_18,treymcbride_ari_2022,ari_2022,treymcbride,75916,te,ari,1,9.4,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
garrettwilson_nyj_2022_18,nyj_2022_18,garrettwilson_nyj_2022,nyj_2022,garrettwilson,97405,wr,nyj,1,13.7,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
gregdortch_ari_2022_18,ari_2022_18,gregdortch_ari_2022,ari_2022,gregdortch,42237,wr,ari,1,9.7,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
daltonschultz_dal_2022_18,dal_2022_18,daltonschultz_dal_2022,dal_2022,daltonschultz,47304,te,dal,1,5.2,2,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
traviskelce_kc_2022_18,kc_2022_18,traviskelce_kc_2022,kc_2022,traviskelce,7844,te,kc,1,5.8,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrisgodwin_tb_2022_18,tb_2022_18,chrisgodwin_tb_2022,tb_2022,chrisgodwin,11839,wr,tb,1,5.6,5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mikewilliams_lac_2022_18,lac_2022_18,mikewilliams_lac_2022,lac_2022,mikewilliams,11762,wr,lac,1,13.7,0,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
djmoore_car_2022_18,car_2022_18,djmoore_car_2022,car_2022,djmoore,48267,wr,car,1,14.0,1,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ajbrown_phi_2022_18,phi_2022_18,ajbrown_phi_2022,phi_2022,ajbrown,48327,wr,phi,1,12.3,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
markandrews_bal_2022_18,bal_2022_18,markandrews_bal_2022,bal_2022,markandrews,47436,te,bal,1,7.2,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marquisebrown_ari_2022_18,ari_2022_18,marquisebrown_ari_2022,ari_2022,marquisebrown,61568,wr,ari,1,12.6,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jerryjeudy_den_2022_18,den_2022_18,jerryjeudy_den_2022,den_2022,jerryjeudy,61103,wr,den,1,2.0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cordarrellepatterson_atl_2022_18,atl_2022_18,cordarrellepatterson_atl_2022,atl_2022,cordarrellepatterson,7810,hb,atl,1,1.1,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
christianmccaffrey_sf_2022_18,sf_2022_18,christianmccaffrey_sf_2022,sf_2022,christianmccaffrey,11763,hb,sf,1,1.4,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
robertwoods_ten_2022_18,ten_2022_18,robertwoods_ten_2022,ten_2022,robertwoods,7822,wr,ten,1,9.4,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jakobimeyers_ne_2022_18,ne_2022_18,jakobimeyers_ne_2022,ne_2022,jakobimeyers,47468,wr,ne,1,7.9,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
georgekittle_sf_2022_18,sf_2022_18,georgekittle_sf_2022,sf_2022,georgekittle,11901,te,sf,1,9.8,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
raheemmostert_mia_2022_18,mia_2022_18,raheemmostert_mia_2022,mia_2022,raheemmostert,9783,hb,mia,1,0.4,5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
michaelpittmanjr_ind_2022_18,ind_2022_18,michaelpittmanjr_ind_2022,ind_2022,michaelpittmanjr,29049,wr,ind,1,9.3,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marvinjonesjr_jax_2022_18,jax_2022_18,marvinjonesjr_jax_2022,jax_2022,marvinjonesjr,7158,wr,jax,1,9.1,0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marquezvaldesscantling_kc_2022_18,kc_2022_18,marquezvaldesscantling_kc_2022,kc_2022,marquezvaldesscantling,47809,wr,kc,1,16.0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jahandotson_was_2022_18,was_2022_18,jahandotson_was_2022,was_2022,jahandotson,84375,wr,was,1,16.7,0,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
drakelondon_atl_2022_18,atl_2022_18,drakelondon_atl_2022,atl_2022,drakelondon,86519,wr,atl,1,8.0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
colbyparkinson_sea_2022_18,sea_2022_18,colbyparkinson_sea_2022,sea_2022,colbyparkinson,52266,te,sea,1,7.9,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tyreekhill_mia_2022_18,mia_2022_18,tyreekhill_mia_2022,mia_2022,tyreekhill,10799,wr,mia,1,19.0,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brandincooks_hou_2022_18,hou_2022_18,brandincooks_hou_2022,hou_2022,brandincooks,8655,wr,hou,1,15.3,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
loganthomas_was_2022_18,was_2022_18,loganthomas_was_2022,was_2022,loganthomas,8755,te,was,1,4.3,0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tyquanthornton_ne_2022_18,ne_2022_18,tyquanthornton_ne_2022,ne_2022,tyquanthornton,78092,wr,ne,1,23.6,0,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
treylonburks_ten_2022_18,ten_2022_18,treylonburks_ten_2022,ten_2022,treylonburks,99218,wr,ten,1,16.4,2,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
richiejamesjr_nyg_2022_18,nyg_2022_18,richiejamesjr_nyg_2022,nyg_2022,richiejamesjr,28991,wr,nyg,1,6.6,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
juwanjohnson_no_2022_18,no_2022_18,juwanjohnson_no_2022,no_2022,juwanjohnson,28305,te,no,1,9.6,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kjosborn_min_2022_18,min_2022_18,kjosborn_min_2022,min_2022,kjosborn,23503,wr,min,1,5.7,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jeffwilsonjr_mia_2022_18,mia_2022_18,jeffwilsonjr_mia_2022,mia_2022,jeffwilsonjr,29413,hb,mia,1,3.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
allenlazard_gb_2022_18,gb_2022_18,allenlazard_gb_2022,gb_2022,allenlazard,48135,wr,gb,1,8.3,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cadeotton_tb_2022_18,tb_2022_18,cadeotton_tb_2022,tb_2022,cadeotton,61071,te,tb,1,4.2,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
phillipdorsett_hou_2022_18,hou_2022_18,phillipdorsett_hou_2022,hou_2022,phillipdorsett,9462,wr,hou,1,2.7,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cjuzomah_nyj_2022_18,nyj_2022_18,cjuzomah_nyj_2022,nyj_2022,cjuzomah,9590,te,nyj,1,6.5,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
hunterhenry_ne_2022_18,ne_2022_18,hunterhenry_ne_2022,ne_2022,hunterhenry,10669,te,ne,1,7.3,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jamycalhasty_jax_2022_18,jax_2022_18,jamycalhasty_jax_2022,jax_2022,jamycalhasty,25582,hb,jax,1,-0.5,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
trentsherfield_mia_2022_18,mia_2022_18,trentsherfield_mia_2022,mia_2022,trentsherfield,48021,wr,mia,1,11.7,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
diontaejohnson_pit_2022_18,pit_2022_18,diontaejohnson_pit_2022,pit_2022,diontaejohnson,33441,wr,pit,1,14.8,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
albertokwuegbunam_den_2022_18,den_2022_18,albertokwuegbunam_den_2022,den_2022,albertokwuegbunam,41933,te,den,1,8.3,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
rashidshaheed_no_2022_18,no_2022_18,rashidshaheed_no_2022,no_2022,rashidshaheed,63707,wr,no,1,7.2,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jerickmckinnon_kc_2022_18,kc_2022_18,jerickmckinnon_kc_2022,kc_2022,jerickmckinnon,8731,hb,kc,1,3.0,2,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerconklin_nyj_2022_18,nyj_2022_18,tylerconklin_nyj_2022,nyj_2022,tylerconklin,47124,te,nyj,1,7.3,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
dallasgoedert_phi_2022_18,phi_2022_18,dallasgoedert_phi_2022,phi_2022,dallasgoedert,47272,te,phi,1,11.7,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrisolave_no_2022_18,no_2022_18,chrisolave_no_2022,no_2022,chrisolave,84355,wr,no,1,10.6,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jonathanwilliams_was_2022_18,was_2022_18,jonathanwilliams_was_2022,was_2022,jonathanwilliams,10790,hb,was,1,-1.8,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
courtlandsutton_den_2022_18,den_2022_18,courtlandsutton_den_2022,den_2022,courtlandsutton,48164,wr,den,1,11.0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
coreydavis_nyj_2022_18,nyj_2022_18,coreydavis_nyj_2022,nyj_2022,coreydavis,11760,wr,nyj,1,15.6,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
christianwatson_gb_2022_18,gb_2022_18,christianwatson_gb_2022,gb_2022,christianwatson,66581,wr,gb,1,25.8,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
rachaadwhite_tb_2022_18,tb_2022_18,rachaadwhite_tb_2022,tb_2022,rachaadwhite,131633,hb,tb,1,0.2,4,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
isaiahhodgins_nyg_2022_18,nyg_2022_18,isaiahhodgins_nyg_2022,nyg_2022,isaiahhodgins,52130,wr,nyg,1,6.4,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
darrenwaller_lv_2022_18,lv_2022_18,darrenwaller_lv_2022,lv_2022,darrenwaller,9637,te,lv,1,21.0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zayjones_jax_2022_18,jax_2022_18,zayjones_jax_2022,jax_2022,zayjones,11792,wr,jax,1,8.8,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
keenanallen_lac_2022_18,lac_2022_18,keenanallen_lac_2022,lac_2022,keenanallen,7857,wr,lac,1,8.2,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrismoore_hou_2022_18,hou_2022_18,chrismoore_hou_2022,hou_2022,chrismoore,10741,wr,hou,1,12.2,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
patfreiermuth_pit_2022_18,pit_2022_18,patfreiermuth_pit_2022,pit_2022,patfreiermuth,84085,te,pit,1,9.8,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
isaiahlikely_bal_2022_18,bal_2022_18,isaiahlikely_bal_2022,bal_2022,isaiahlikely,83955,te,bal,1,1.0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
amonrastbrown_det_2022_18,det_2022_18,amonrastbrown_det_2022,det_2022,amonrastbrown,84470,wr,det,1,11.0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tyhilton_dal_2022_18,dal_2022_18,tyhilton_dal_2022,dal_2022,tyhilton,7092,wr,dal,1,10.4,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
terrymclaurin_was_2022_18,was_2022_18,terrymclaurin_was_2022,was_2022,terrymclaurin,48229,wr,was,1,7.8,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
parriscampbell_ind_2022_18,ind_2022_18,parriscampbell_ind_2022,ind_2022,parriscampbell,47940,wr,ind,1,9.8,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
alecpierce_ind_2022_18,ind_2022_18,alecpierce_ind_2022,ind_2022,alecpierce,78038,wr,ind,1,5.0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
dkmetcalf_sea_2022_18,sea_2022_18,dkmetcalf_sea_2022,sea_2022,dkmetcalf,47864,wr,sea,1,19.8,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
austinhooper_ten_2022_18,ten_2022_18,austinhooper_ten_2022,ten_2022,austinhooper,10715,te,ten,1,6.4,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tutuatwell_lar_2022_18,lar_2022_18,tutuatwell_lar_2022,lar_2022,tutuatwell,77965,wr,lar,1,11.6,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
