player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Rashaan Evans,50213,LB,ATL,1,0,2,0,1,0,0,1,0,50.0,3,1,16.7,0,0,0,0,16.7,7,42,1,7.1,0,0,0,0,50.0,3,0,0.0,0,0,0,0,0,0
Matthew Judon,10780,ED,NE,1,0,19,1,3,0,1,3,0,92.9,26,4,7.7,0,0,0,0,87.5,28,32,4,7.1,0,0,0,0,7.1,2,0,0.0,0,0,0,0,0,0
Grover Stewart,11899,DI,IND,1,0,14,0,0,0,0,0,0,50.0,7,1,14.3,1,1,0,0,100.0,14,14,1,7.1,0,0,0,0,50.0,7,0,0.0,0,0,0,1,1,0
Melvin Ingram III,7024,ED,MIA,1,0,17,0,2,0,0,0,0,14.3,2,0,0.0,0,0,0,0,82.4,14,17,2,7.1,0,0,2,0,85.7,12,2,8.3,0,0,0,0,0,0
Khalil Mack,8640,ED,LAC,1,0,27,0,2,0,0,1,0,44.8,13,1,3.8,0,1,1,0,96.7,29,30,3,6.9,0,0,1,0,55.2,16,2,9.4,1,1,0,1,2,1
Anfernee Jennings,25449,ED,NE,1,0,19,1,1,0,0,0,0,20.7,6,1,16.7,1,1,0,0,93.5,29,31,3,6.9,0,1,1,0,79.3,23,2,4.3,0,0,0,1,1,0
James Smith-Williams,48455,ED,WAS,1,1,32,1,2,1,1,2,1,100.0,22,3,6.8,0,0,0,1,91.7,22,24,3,6.8,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
DaQuan Jones,8747,DI,BUF,1,0,4,1,2,0,0,2,0,59.1,13,2,7.7,0,0,0,0,100.0,22,22,3,6.8,0,1,0,0,40.9,9,1,5.6,0,0,0,0,0,0
Tim Settle,48966,DI,BUF,1,0,4,0,2,0,0,0,0,20.0,3,0,0.0,0,0,0,0,100.0,15,15,2,6.7,0,0,2,0,80.0,12,2,8.3,0,0,0,0,0,0
Shaq Lawson,10653,ED,BUF,1,0,4,0,0,0,0,0,0,86.7,13,1,7.7,1,1,0,0,100.0,15,15,1,6.7,0,0,0,0,13.3,2,0,0.0,0,0,0,1,1,0
Michael Danna,48415,ED,KC,1,0,16,0,2,0,0,1,0,46.7,7,1,7.1,0,0,0,0,100.0,15,15,2,6.7,0,0,1,0,53.3,8,1,6.3,0,0,0,0,0,0
Sheldon Rankins,10646,DI,NYJ,1,0,22,0,2,0,0,2,1,80.8,21,2,4.8,0,0,0,1,100.0,30,30,3,6.7,0,0,0,0,19.2,5,0,0.0,0,0,0,1,1,0
Carlos Dunlap,5579,ED,KC,1,0,16,0,2,0,0,2,0,80.0,12,2,8.3,0,0,0,0,88.2,15,17,2,6.7,0,0,0,0,20.0,3,0,0.0,0,0,0,0,0,0
Mike Purcell,8530,DI,DEN,1,1,10,1,2,1,1,2,0,73.7,14,3,10.7,0,0,0,0,100.0,23,23,3,6.5,0,0,0,0,26.3,5,0,0.0,0,0,0,0,0,0
Raekwon Davis,44582,DI,MIA,1,0,17,0,1,0,0,0,0,50.0,5,1,20.0,1,1,0,0,95.8,23,24,2,6.5,0,0,0,0,50.0,5,0,0.0,0,0,0,1,1,0
Leki Fotu,44614,DI,ARZ,1,0,1,0,1,0,0,0,0,37.5,3,0,0.0,0,0,0,0,100.0,8,8,1,6.3,0,0,1,0,62.5,5,1,10.0,0,0,0,0,0,0
Deangelo Malone,56941,ED,ATL,1,0,2,0,1,0,0,1,0,37.5,3,1,16.7,0,0,0,0,100.0,8,8,1,6.3,0,0,0,0,62.5,5,0,0.0,0,0,0,0,0,0
Otito Ogbonnia,82450,DI,LAC,1,0,27,0,1,0,0,0,0,25.0,2,0,0.0,0,0,0,0,100.0,8,8,1,6.3,0,0,1,0,75.0,6,1,8.3,0,0,0,0,0,0
Isaiah Thomas,56798,ED,CLV,1,0,8,0,1,0,0,0,0,12.5,1,0,0.0,0,0,0,0,100.0,8,8,1,6.3,0,0,1,0,87.5,7,1,7.1,0,0,0,0,0,0
Josh Sweat,50120,ED,PHI,1,0,24,0,3,0,0,0,0,3.8,1,0,0.0,0,0,0,0,100.0,26,26,3,5.8,0,0,3,0,96.2,25,3,6.0,0,0,0,0,0,0
Tommy Togiai,82501,DI,CLV,1,0,8,1,0,0,1,0,0,62.5,5,1,10.0,0,0,0,0,100.0,9,9,1,5.6,0,0,0,0,37.5,3,0,0.0,0,0,0,0,0,0
Marquise Copeland,38540,DI,LA,1,0,26,0,1,0,0,1,0,75.0,3,1,16.7,0,1,1,0,100.0,9,9,1,5.6,0,0,0,0,25.0,1,0,0.0,0,0,0,0,1,1
Chris Jones,10671,DI,KC,1,0,16,0,3,0,0,1,0,48.9,22,2,6.8,1,1,0,0,100.0,45,45,4,5.6,0,0,2,0,51.1,23,2,4.3,0,0,0,1,1,0
Dalvin Tomlinson,11810,DI,MIN,1,0,18,0,3,0,0,0,0,55.6,15,0,0.0,0,0,0,1,100.0,27,27,3,5.6,0,0,3,1,44.4,12,3,12.5,0,0,0,0,0,0
Ross Blacklock,44526,DI,MIN,1,0,18,0,2,0,0,2,0,40.0,6,2,16.7,0,0,0,0,100.0,18,18,2,5.6,0,0,0,0,60.0,9,0,0.0,0,0,0,0,0,0
Baron Browning,58095,ED,DEN,1,0,10,0,2,0,0,2,0,72.2,26,3,7.7,1,2,1,0,76.6,36,47,3,5.6,0,0,0,0,27.8,10,0,0.0,0,0,0,1,2,1
Jonas Griffith,35858,LB,DEN,1,0,10,1,0,0,1,0,0,55.6,5,1,10.0,0,0,0,0,20.0,9,45,1,5.6,0,0,0,0,44.4,4,0,0.0,0,0,0,0,0,0
Kenny Clark,10661,DI,GB,1,0,12,0,2,0,0,2,0,62.5,10,2,10.0,0,0,0,1,100.0,19,19,2,5.3,0,0,0,1,37.5,6,0,0.0,0,0,0,0,0,0
Bryce Huff,27128,ED,NYJ,1,0,22,2,0,0,2,0,0,95.0,19,2,5.3,0,0,0,0,100.0,20,20,2,5.0,0,0,0,0,5.0,1,0,0.0,0,0,0,0,0,0
Aaron Donald,8648,DI,LA,1,0,26,0,2,0,0,1,0,70.0,14,1,3.6,0,0,0,0,100.0,20,20,2,5.0,0,0,1,0,30.0,6,1,8.3,0,0,0,0,0,0
Trey Hendrickson,11858,ED,CIN,1,0,7,2,1,0,0,0,0,0.0,0,0,,0,0,0,0,96.8,30,31,3,5.0,0,2,1,0,100.0,30,3,5.0,0,0,0,0,0,0
Luiji Vilain,56715,ED,MIN,1,0,18,0,1,0,0,1,0,100.0,10,1,5.0,0,0,0,0,100.0,10,10,1,5.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Christian Barmore,82198,DI,NE,1,0,19,0,1,0,0,1,0,88.9,8,1,6.3,0,0,0,0,100.0,10,10,1,5.0,0,0,0,0,11.1,1,0,0.0,0,0,0,0,0,0
Trysten Hill,44519,DI,DAL,1,0,9,0,1,0,0,1,0,70.0,7,1,7.1,0,0,0,0,100.0,10,10,1,5.0,0,0,0,0,30.0,3,0,0.0,0,0,0,0,0,0
Larry Ogunjobi,11820,DI,PIT,1,0,25,2,1,0,2,1,0,100.0,30,3,5.0,0,0,0,0,100.0,30,30,3,5.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Justin Madubuike,44304,DI,BLT,1,0,3,0,0,0,0,0,0,28.6,6,1,16.7,1,1,0,0,87.5,21,24,1,4.8,0,0,0,0,71.4,15,0,0.0,0,0,0,1,1,0
Davon Hamilton,28072,DI,JAX,1,0,15,1,2,0,0,1,0,56.7,17,1,2.9,0,0,0,0,96.9,31,32,3,4.8,0,1,0,0,43.3,13,1,3.8,0,0,0,0,0,0
Osa Odighizuwa,42754,DI,DAL,1,0,9,0,2,0,0,2,0,66.7,12,2,8.3,0,0,0,0,100.0,21,21,2,4.8,0,0,0,0,33.3,6,0,0.0,0,0,0,0,0,0
Tanoh Kpassagnon,11814,ED,NO,1,0,20,1,0,0,1,0,0,100.0,11,1,4.5,0,0,0,0,100.0,11,11,1,4.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Henry Anderson,9526,ED,CAR,1,0,5,0,1,0,0,1,0,45.5,5,1,10.0,0,0,0,0,100.0,11,11,1,4.5,0,0,0,0,54.5,6,0,0.0,0,0,0,0,0,0
Sam Hubbard,48457,ED,CIN,1,0,7,1,0,0,1,0,0,100.0,33,2,4.5,1,1,1,0,91.7,33,36,2,4.5,0,0,0,0,0.0,0,0,,0,0,0,1,1,1
Justin Hollins,48498,ED,LA,1,0,26,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,78.6,11,14,1,4.5,0,1,0,0,100.0,11,1,4.5,0,1,1,0,1,1
Daniel Ekuale,48874,DI,NE,1,0,19,1,1,0,0,1,0,38.9,7,1,7.1,0,0,1,0,100.0,22,22,2,4.5,0,1,0,0,61.1,11,1,4.5,0,0,0,0,0,1
Roy Robertson-Harris,11341,DI,JAX,1,0,15,1,2,0,1,1,0,33.3,11,2,9.1,0,0,0,0,100.0,33,33,3,4.5,0,0,1,0,66.7,22,1,2.3,0,0,0,0,0,0
George Karlaftis,98319,ED,KC,1,0,16,1,1,0,0,0,0,47.6,10,0,0.0,0,0,0,0,79.3,23,29,2,4.3,0,1,1,0,52.4,11,2,9.1,0,0,1,0,0,1
D.J. Jones,11953,DI,DEN,1,0,10,0,3,0,0,1,0,38.7,12,1,4.2,0,0,0,0,100.0,35,35,3,4.3,0,0,2,0,61.3,19,2,5.3,0,0,1,0,0,1
Poona Ford,48875,DI,SEA,1,0,29,0,0,0,0,0,0,73.9,17,1,5.9,1,1,0,0,100.0,23,23,1,4.3,0,0,0,0,26.1,6,0,0.0,0,0,0,1,1,0
DeForest Buckner,10641,DI,IND,1,0,14,0,0,0,0,0,0,54.5,12,0,0.0,0,0,0,0,100.0,23,23,1,4.3,0,0,0,0,45.5,10,1,10.0,1,1,0,1,1,0
Jason Pierre-Paul,5540,ED,BLT,1,0,3,0,2,0,0,1,0,60.9,14,1,3.6,0,0,0,0,100.0,23,23,2,4.3,0,0,1,0,39.1,9,1,5.6,0,0,0,0,0,0
Alex Wright,98318,ED,CLV,1,0,8,0,2,0,0,1,0,30.4,7,1,7.1,0,0,0,0,100.0,23,23,2,4.3,0,0,1,0,69.6,16,1,3.1,0,0,0,0,0,0
Chris Rumph II,56345,ED,LAC,1,1,27,0,1,0,0,1,0,16.7,2,1,25.0,0,0,0,0,85.7,12,14,1,4.2,1,0,0,0,83.3,10,0,0.0,0,0,0,0,0,0
Samson Ebukam,11880,ED,SF,1,0,28,0,1,0,0,1,1,8.3,1,1,50.0,0,0,0,1,100.0,12,12,1,4.2,0,0,0,0,91.7,11,0,0.0,0,0,0,0,0,0
Isaac Rochell,11980,ED,CLV,1,0,8,0,1,0,0,1,1,66.7,8,1,6.3,0,0,0,1,100.0,12,12,1,4.2,0,0,0,0,33.3,4,0,0.0,0,1,1,0,1,1
Jordan Elliott,56734,DI,CLV,1,0,8,0,2,0,0,0,0,39.1,9,0,0.0,0,0,0,0,100.0,25,25,2,4.0,0,0,2,0,60.9,14,2,7.1,0,0,0,0,0,0
DeShawn Williams,9891,DI,DEN,1,1,10,1,1,0,1,1,0,52.0,13,2,7.7,0,0,0,0,100.0,25,25,2,4.0,1,0,0,0,48.0,12,0,0.0,0,0,0,0,0,0
Morgan Fox,11184,DI,LAC,1,0,27,0,1,0,0,0,0,27.3,3,0,0.0,0,0,0,0,100.0,13,13,1,3.8,0,0,1,0,72.7,8,1,6.3,0,0,0,0,0,0
Logan Hall,76919,DI,TB,1,0,30,0,1,0,0,0,0,16.7,2,0,0.0,0,0,0,0,100.0,13,13,1,3.8,0,0,1,0,83.3,10,1,5.0,0,0,0,0,0,0
Matt Ioannidis,10786,DI,CAR,1,0,5,1,1,0,0,0,0,25.9,7,0,0.0,0,0,0,1,100.0,27,27,2,3.7,0,1,1,1,74.1,20,2,5.0,0,0,0,0,0,0
Travon Walker,98940,ED,JAX,1,0,15,1,2,0,1,2,0,78.0,32,3,4.7,0,0,0,0,85.4,41,48,3,3.7,0,0,0,0,22.0,9,0,0.0,0,0,0,0,0,0
Jarran Reed,10683,DI,GB,1,0,12,0,1,0,0,0,0,21.4,3,0,0.0,0,0,0,0,100.0,14,14,1,3.6,0,0,1,0,78.6,11,1,4.5,0,0,0,0,0,0
Rakeem Nunez-Roches,9650,DI,TB,1,0,30,0,1,0,0,0,0,53.3,8,0,0.0,0,0,0,0,100.0,15,15,1,3.3,0,0,1,0,46.7,7,1,7.1,0,1,1,0,1,1
Christian Wilkins,50293,DI,MIA,1,0,17,1,1,0,0,0,0,73.9,17,0,0.0,0,1,1,0,100.0,30,30,2,3.3,0,0,0,0,26.1,6,0,0.0,0,0,0,0,1,1
Chris Wormley,11829,DI,PIT,1,0,25,0,1,0,0,0,0,66.7,10,0,0.0,0,0,0,0,100.0,15,15,1,3.3,0,0,1,0,33.3,5,1,10.0,0,0,0,0,0,0
Carl Davis,9523,DI,NE,1,0,19,0,1,0,0,1,0,40.0,4,1,12.5,0,0,0,0,100.0,15,15,1,3.3,0,0,0,0,60.0,6,0,0.0,0,0,0,0,0,0
Frank Clark,9496,ED,KC,1,0,16,1,1,0,1,0,0,43.8,14,1,3.6,0,0,0,0,91.4,32,35,2,3.1,0,0,1,0,56.3,18,1,2.8,0,0,0,0,0,0
Adam Gotsis,10697,DI,JAX,1,0,15,0,1,0,0,1,0,62.5,10,1,5.0,0,0,0,0,100.0,16,16,1,3.1,0,0,0,0,37.5,6,0,0.0,0,0,0,0,0,0
Sam Roberts,156069,DI,NE,1,0,19,0,1,0,0,1,0,94.1,16,1,3.1,0,0,0,0,100.0,17,17,1,2.9,0,0,0,0,5.9,1,0,0.0,0,0,0,0,0,0
Zach Allen,49605,DI,ARZ,1,0,1,0,2,0,0,1,0,59.4,19,1,2.6,0,0,0,0,97.2,35,36,2,2.9,0,0,0,0,40.6,13,0,0.0,0,0,0,0,0,0
Jonathan Bullard,10706,DI,MIN,1,0,18,1,0,0,1,0,0,100.0,17,1,2.9,0,0,0,0,100.0,17,17,1,2.9,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Yetur Gross-Matos,56444,ED,CAR,1,0,5,0,1,0,0,1,0,35.3,6,1,8.3,0,0,0,0,94.4,17,18,1,2.9,0,0,0,0,64.7,11,0,0.0,0,0,1,0,0,1
Kyle Van Noy,8675,ED,LAC,1,0,27,0,1,0,0,1,0,70.6,12,1,4.2,0,0,0,0,70.8,17,24,1,2.9,0,0,0,0,29.4,5,0,0.0,0,0,0,0,0,0
Alex Highsmith,43507,ED,PIT,1,0,25,0,0,0,0,0,0,5.9,2,0,0.0,0,0,0,0,91.9,34,37,1,2.9,0,0,0,0,94.1,32,1,3.1,1,1,0,1,1,0
Bradley Chubb,48526,ED,DEN,1,0,10,1,1,0,0,0,0,11.1,4,0,0.0,0,0,0,0,87.8,36,41,2,2.8,0,1,1,0,88.9,32,2,3.1,0,0,0,0,0,0
Angelo Blackson,9533,DI,CHI,1,0,6,0,1,0,0,1,0,66.7,12,1,4.2,0,0,0,0,100.0,19,19,1,2.6,0,0,0,0,33.3,6,0,0.0,0,0,0,0,0,0
Corey Peters,5607,DI,JAX,1,0,15,1,0,0,1,0,0,42.1,8,1,6.3,0,0,0,0,100.0,19,19,1,2.6,0,0,0,0,57.9,11,0,0.0,0,0,0,0,0,0
Odafe Oweh,82161,ED,BLT,1,0,3,0,1,0,0,1,0,50.0,10,1,5.0,0,0,0,0,87.0,20,23,1,2.5,0,0,0,0,50.0,10,0,0.0,0,1,1,0,1,1
Emmanuel Ogbah,10666,ED,MIA,1,0,17,0,1,0,0,1,0,71.4,15,1,3.3,0,0,0,0,100.0,21,21,1,2.4,0,0,0,0,28.6,6,0,0.0,0,0,0,0,0,0
Josh Allen,50235,ED,JAX,1,0,15,1,1,0,0,0,0,26.2,11,0,0.0,0,0,0,0,84.0,42,50,2,2.4,0,1,1,0,73.8,31,2,3.2,0,0,0,0,0,0
Yannick Ngakoue,10703,ED,IND,1,0,14,0,1,0,0,0,0,14.3,3,0,0.0,0,0,0,0,100.0,21,21,1,2.4,0,0,1,0,85.7,18,1,2.8,0,0,0,0,0,0
Zach Sieler,66917,DI,MIA,1,0,17,0,1,0,0,1,0,27.3,6,1,8.3,0,0,0,0,91.7,22,24,1,2.3,0,0,0,0,72.7,16,0,0.0,0,1,1,0,1,1
Brian Burns,44522,ED,CAR,1,0,5,0,1,0,0,1,0,63.6,14,1,3.6,0,0,0,0,81.5,22,27,1,2.3,0,0,0,0,36.4,8,0,0.0,0,0,0,0,0,0
Arden Key,50201,ED,JAX,1,0,15,0,1,0,0,0,0,13.6,3,0,0.0,0,0,0,0,88.0,22,25,1,2.3,0,0,1,0,86.4,19,1,2.6,0,0,0,0,0,0
Harrison Phillips,48690,DI,MIN,1,0,18,1,0,0,0,0,0,17.4,4,0,0.0,0,0,0,0,100.0,24,24,1,2.1,0,1,0,0,82.6,19,1,2.6,0,0,0,0,0,0
Dawuane Smoot,11823,ED,JAX,1,0,15,0,1,0,0,1,0,95.8,23,1,2.2,0,0,0,0,100.0,24,24,1,2.1,0,0,0,0,4.2,1,0,0.0,0,0,0,0,0,0
Shaquil Barrett,9000,ED,TB,1,0,30,0,1,0,0,1,1,83.3,20,1,2.5,0,0,0,1,92.3,24,26,1,2.1,0,0,0,0,16.7,4,0,0.0,0,0,0,0,0,0
Vita Vea,48956,DI,TB,1,0,30,0,1,0,0,0,0,63.2,12,0,0.0,0,0,0,0,100.0,25,25,1,2.0,0,0,1,0,36.8,7,1,7.1,0,0,0,0,0,0
David Onyemata,10754,DI,NO,1,0,20,0,1,0,0,0,1,41.7,10,0,0.0,0,0,0,1,100.0,26,26,1,1.9,0,0,0,0,58.3,14,0,0.0,0,0,0,0,0,0
Taven Bryan,48753,DI,CLV,1,0,8,0,1,0,0,1,0,61.5,16,1,3.1,0,0,0,0,100.0,26,26,1,1.9,0,0,0,0,38.5,10,0,0.0,0,0,0,0,0,0
Fletcher Cox,7018,DI,PHI,1,0,24,0,1,0,0,1,0,100.0,29,1,1.7,0,0,0,0,100.0,29,29,1,1.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
J.J. Watt,6163,ED,ARZ,1,0,1,0,1,0,0,1,0,68.8,22,1,2.3,0,0,0,0,100.0,32,32,1,1.6,0,0,0,0,31.3,10,0,0.0,0,0,0,0,0,0
Grady Jarrett,9570,DI,ATL,1,0,2,0,1,0,0,1,0,34.5,10,1,5.0,0,0,0,0,100.0,33,33,1,1.5,0,0,0,0,65.5,19,0,0.0,0,0,0,0,0,0
Carl Lawson,11871,ED,NYJ,1,0,22,0,1,0,0,0,0,2.6,1,0,0.0,0,0,0,0,100.0,39,39,1,1.3,0,0,1,0,97.4,38,1,1.3,0,0,0,0,0,0
Victor Dimukeje,56347,ED,ARZ,1,0,1,0,0,0,0,0,0,62.5,5,0,0.0,0,0,0,0,53.3,8,15,0,0.0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,0,0
Zachary Carter,56349,DI,CIN,1,0,7,0,0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,100.0,11,11,0,0.0,0,0,0,0,60.0,6,0,0.0,0,0,0,0,0,0
C.J. Mosley,8652,LB,NYJ,1,0,22,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,1,49,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Patrick Johnson,56460,ED,PHI,1,0,24,0,0,0,0,0,0,16.7,1,0,0.0,0,0,0,0,85.7,6,7,0,0.0,0,0,0,0,83.3,5,0,0.0,0,0,0,0,0,0
Cameron Sample,56462,ED,CIN,1,0,7,0,0,0,0,0,0,22.2,2,0,0.0,0,0,0,0,100.0,9,9,0,0.0,0,0,0,0,77.8,7,0,0.0,0,0,0,0,0,0
Tedarrell Slaton,56597,DI,GB,1,0,12,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Malik Herring,56616,ED,KC,1,0,16,0,0,0,0,0,0,44.4,4,0,0.0,0,0,0,0,100.0,9,9,0,0.0,0,0,0,0,55.6,5,0,0.0,0,0,0,0,0,0
Phil Hoskins,56672,DI,CAR,1,0,5,0,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,100.0,5,5,0,0.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Quinton Bohanna,56673,DI,DAL,1,0,9,0,0,0,0,0,0,44.4,4,0,0.0,0,0,0,0,100.0,13,13,0,0.0,0,0,0,0,55.6,5,0,0.0,0,0,0,0,0,0
Milton Williams,56682,DI,PHI,1,0,24,0,0,0,0,0,0,90.0,9,0,0.0,0,0,0,0,100.0,10,10,0,0.0,0,0,0,0,10.0,1,0,0.0,0,0,0,0,0,0
Micheal Clemons,56872,ED,NYJ,1,0,22,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,6,6,0,0.0,0,0,0,0,100.0,6,0,0.0,0,0,0,0,0,0
Nick Williams,8006,DI,NYG,1,0,21,0,0,0,0,0,0,65.2,15,0,0.0,0,0,0,0,100.0,23,23,0,0.0,0,0,0,0,34.8,8,0,0.0,0,0,0,0,0,0
Jay Tufele,56913,DI,CIN,1,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,7,7,0,0.0,0,0,0,0,100.0,7,0,0.0,0,0,0,0,0,0
Dayo Odeyingbo,56923,ED,IND,1,0,14,0,0,0,0,0,0,100.0,11,0,0.0,0,1,1,0,100.0,11,11,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,1,1
James Lynch,56962,DI,MIN,1,0,18,0,0,0,0,0,0,16.7,2,0,0.0,0,0,0,0,100.0,12,12,0,0.0,0,0,0,0,83.3,10,0,0.0,0,0,0,0,0,0
Marlon Tuipulotu,57035,DI,PHI,1,0,24,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,10,10,0,0.0,0,0,0,0,100.0,10,0,0.0,0,0,0,0,0,0
Troy Andersen,57317,LB,ATL,1,0,2,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.1,3,42,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
William Gholston,7908,DI,TB,1,0,30,0,0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,75.0,6,0,0.0,0,0,0,0,0,0
Akeem Spence,7882,DI,SF,1,0,28,0,0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,100.0,10,10,0,0.0,0,0,0,0,60.0,6,0,0.0,0,0,0,0,0,0
Tyrann Mathieu,7850,S,NO,1,0,20,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.4,1,42,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jacob Phillips,57942,LB,CLV,1,0,8,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,8.3,3,36,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Jeremiah Owusu-Koramoah,58089,LB,CLV,1,0,8,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,11.8,2,17,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Rodney McLeod,7271,S,IND,1,0,14,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,7.1,2,28,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kenneth Murray,58099,LB,LAC,1,0,27,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,6.9,2,29,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Vinny Curry,7061,ED,NYJ,1,0,22,0,0,0,0,0,0,100.0,9,0,0.0,0,0,0,0,100.0,9,9,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bobby Wagner,7050,LB,LA,1,0,26,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,21.7,5,23,0,0.0,0,0,0,0,100.0,5,0,0.0,0,1,1,0,1,1
Dominique Robinson,61436,ED,CHI,1,0,6,0,0,0,0,0,0,14.3,1,0,0.0,0,0,0,0,100.0,7,7,0,0.0,0,0,0,0,85.7,6,0,0.0,0,0,0,0,0,0
Samuel Womack,65771,CB,SF,1,0,28,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,10.0,1,10,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
John Ridgeway,66694,DI,WAS,1,0,32,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,100.0,10,10,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Dennis Gardeck,66928,ED,ARZ,1,0,1,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,50.0,4,8,0,0.0,0,0,0,0,66.7,2,0,0.0,0,1,1,0,1,1
Andre Cisco,76641,S,JAX,1,0,15,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.8,1,57,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Josh Bynes,6503,LB,BLT,1,0,3,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,21.4,3,14,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Nik Bonitto,77196,ED,DEN,1,0,10,0,0,0,0,0,0,9.1,1,0,0.0,0,0,0,0,73.3,11,15,0,0.0,0,0,0,0,90.9,10,0,0.0,0,0,0,0,0,0
